23766.0,0.0
16941.0,0.0
30388.0,0.0
6889.0,0.0
4004.0,0.0
22366.0,0.0
9993.0,0.0
5040.0,0.0
976.0,0.0
5932.0,0.0
20833.0,0.0
20756.0,0.0
11541.0,0.0
139.0,0.0
30502.0,0.0
4114.0,0.0
27834.0,0.0
13748.0,0.0
24331.0,1.0
6504.0,1.0
19043.0,0.0
27606.0,0.0
33052.0,0.0
6793.0,0.0
16595.0,1.0
18261.0,0.0
21613.0,1.0
115.0,0.0
3848.0,0.0
17211.0,1.0
13103.0,0.0
2107.0,0.0
2998.0,0.0
30657.0,0.0
31141.0,0.0
2340.0,0.0
19385.0,1.0
11800.0,0.0
180.0,0.0
31959.0,0.0
15570.0,0.0
32516.0,1.0
16014.0,0.0
21012.0,0.0
21462.0,1.0
11646.0,0.0
30892.0,0.0
31017.0,0.0
23803.0,0.0
15629.0,0.0
27610.0,0.0
18138.0,0.0
8392.0,1.0
10952.0,0.0
16331.0,0.0
32029.0,0.0
21152.0,0.0
1670.0,0.0
29781.0,0.0
22057.0,1.0
234.0,0.0
18128.0,0.0
22310.0,0.0
13269.0,0.0
20571.0,0.0
27245.0,1.0
3218.0,0.0
16317.0,1.0
2852.0,0.0
16675.0,0.0
31079.0,1.0
7805.0,0.0
32320.0,0.0
15441.0,0.0
18023.0,0.0
9105.0,0.0
2656.0,0.0
31238.0,0.0
30587.0,0.0
32369.0,0.0
407.0,0.0
31098.0,0.0
26367.0,0.0
7563.0,0.0
3003.0,0.0
4364.0,0.0
2296.0,0.0
28735.0,0.0
22641.0,0.0
17900.0,1.0
23515.0,0.0
17526.0,0.0
2170.0,0.0
8578.0,0.0
28645.0,0.0
17549.0,1.0
17610.0,0.0
11212.0,0.0
14516.0,1.0
6464.0,0.0
29537.0,0.0
9270.0,0.0
30826.0,0.0
250.0,0.0
4504.0,1.0
17117.0,0.0
27458.0,0.0
26895.0,0.0
146.0,0.0
24022.0,1.0
28874.0,0.0
23426.0,0.0
9649.0,0.0
6281.0,1.0
14342.0,0.0
10394.0,0.0
14014.0,0.0
28671.0,0.0
17944.0,0.0
27220.0,0.0
26985.0,0.0
7793.0,0.0
20045.0,0.0
26178.0,1.0
13467.0,0.0
5720.0,1.0
18565.0,1.0
13047.0,0.0
20475.0,1.0
31451.0,1.0
14621.0,0.0
29123.0,0.0
13949.0,1.0
2269.0,1.0
25297.0,0.0
2677.0,1.0
33064.0,1.0
16419.0,0.0
31186.0,0.0
5514.0,0.0
4957.0,0.0
12055.0,0.0
9163.0,1.0
29171.0,0.0
2575.0,0.0
11956.0,0.0
23795.0,0.0
344.0,0.0
6400.0,0.0
2018.0,0.0
23288.0,0.0
31245.0,0.0
10809.0,0.0
12829.0,0.0
24246.0,0.0
20725.0,0.0
1097.0,0.0
21296.0,0.0
15225.0,0.0
13314.0,1.0
30921.0,0.0
31230.0,1.0
6689.0,0.0
32259.0,0.0
15640.0,1.0
10928.0,1.0
14904.0,0.0
8239.0,1.0
11912.0,0.0
12151.0,0.0
26963.0,0.0
19260.0,0.0
17673.0,0.0
12645.0,1.0
14240.0,1.0
30645.0,0.0
20663.0,0.0
13543.0,0.0
3673.0,0.0
17165.0,1.0
8587.0,0.0
3619.0,0.0
9335.0,0.0
15094.0,0.0
2682.0,0.0
24845.0,0.0
21189.0,0.0
19996.0,0.0
24837.0,0.0
32766.0,0.0
11842.0,0.0
26309.0,0.0
4832.0,0.0
9997.0,0.0
28629.0,0.0
31388.0,0.0
14538.0,1.0
14412.0,0.0
15586.0,0.0
19783.0,0.0
15763.0,0.0
6433.0,1.0
7881.0,0.0
8304.0,0.0
16458.0,1.0
14281.0,0.0
24725.0,0.0
10737.0,0.0
15141.0,0.0
23084.0,0.0
25465.0,0.0
14586.0,1.0
21822.0,0.0
1135.0,0.0
25730.0,0.0
17021.0,0.0
19032.0,0.0
6154.0,0.0
13621.0,1.0
19202.0,0.0
29010.0,1.0
16245.0,0.0
30639.0,0.0
12846.0,1.0
6465.0,0.0
13836.0,0.0
27949.0,0.0
27512.0,0.0
22507.0,0.0
28498.0,0.0
30770.0,1.0
6027.0,0.0
20956.0,0.0
32956.0,0.0
12570.0,1.0
7689.0,1.0
613.0,0.0
8562.0,0.0
13030.0,0.0
33291.0,0.0
14867.0,0.0
8491.0,0.0
14398.0,0.0
7391.0,0.0
9195.0,1.0
7519.0,0.0
31349.0,0.0
30739.0,0.0
32141.0,0.0
13883.0,0.0
24268.0,0.0
23172.0,0.0
1276.0,0.0
3890.0,0.0
4934.0,0.0
2752.0,1.0
2358.0,1.0
7645.0,1.0
32727.0,1.0
32693.0,0.0
31991.0,0.0
16212.0,1.0
22477.0,1.0
11514.0,0.0
11473.0,0.0
28584.0,0.0
18940.0,0.0
19654.0,1.0
16577.0,0.0
17836.0,1.0
33134.0,0.0
14255.0,0.0
31668.0,0.0
22870.0,0.0
11481.0,0.0
5296.0,0.0
5780.0,0.0
14767.0,0.0
30295.0,1.0
12407.0,0.0
27420.0,1.0
795.0,0.0
80.0,0.0
9291.0,0.0
13140.0,0.0
20079.0,0.0
18581.0,1.0
14438.0,1.0
5857.0,0.0
19726.0,0.0
21015.0,0.0
9586.0,0.0
6444.0,0.0
24017.0,0.0
1678.0,0.0
31485.0,0.0
11330.0,0.0
19556.0,0.0
31232.0,1.0
1175.0,0.0
8107.0,0.0
2768.0,0.0
22700.0,1.0
10287.0,0.0
3889.0,0.0
27376.0,0.0
25918.0,0.0
22940.0,0.0
14581.0,0.0
27390.0,0.0
24155.0,1.0
7346.0,0.0
25958.0,0.0
4889.0,0.0
10308.0,0.0
12676.0,0.0
19403.0,1.0
25679.0,0.0
5083.0,0.0
17194.0,0.0
4581.0,0.0
30036.0,0.0
18322.0,0.0
23189.0,0.0
25544.0,0.0
17675.0,0.0
12759.0,0.0
5266.0,0.0
28911.0,0.0
33308.0,1.0
185.0,0.0
28630.0,0.0
32243.0,0.0
3635.0,0.0
32910.0,1.0
13462.0,1.0
28937.0,0.0
29276.0,1.0
30103.0,0.0
25100.0,0.0
11413.0,0.0
28061.0,1.0
32374.0,0.0
16251.0,1.0
9055.0,1.0
6314.0,0.0
1838.0,1.0
22591.0,1.0
29762.0,0.0
10162.0,0.0
18847.0,0.0
31629.0,0.0
24820.0,0.0
32022.0,0.0
6615.0,1.0
7281.0,0.0
18166.0,0.0
20691.0,1.0
11770.0,0.0
25585.0,1.0
8426.0,0.0
22661.0,0.0
1443.0,0.0
3275.0,0.0
5265.0,0.0
8539.0,0.0
25411.0,0.0
27933.0,0.0
11273.0,0.0
30859.0,0.0
15521.0,0.0
11506.0,0.0
5934.0,0.0
3689.0,0.0
27337.0,1.0
10663.0,0.0
18356.0,1.0
30679.0,0.0
19294.0,0.0
8043.0,0.0
24582.0,0.0
9664.0,0.0
29283.0,0.0
25931.0,0.0
14883.0,1.0
30951.0,0.0
6963.0,0.0
9700.0,0.0
25263.0,0.0
20900.0,0.0
26576.0,0.0
8184.0,1.0
17920.0,0.0
14932.0,0.0
2491.0,0.0
12831.0,0.0
24057.0,1.0
5709.0,0.0
31995.0,1.0
14052.0,0.0
33353.0,0.0
16574.0,0.0
6583.0,0.0
15159.0,0.0
27456.0,0.0
16462.0,1.0
32105.0,1.0
18668.0,0.0
20361.0,1.0
18338.0,0.0
25697.0,0.0
5005.0,0.0
2120.0,0.0
14041.0,0.0
13925.0,0.0
2183.0,1.0
3307.0,0.0
24642.0,0.0
2789.0,0.0
22697.0,1.0
20321.0,0.0
32607.0,1.0
30013.0,0.0
22342.0,0.0
28350.0,0.0
16079.0,1.0
21788.0,0.0
2196.0,0.0
17225.0,0.0
16164.0,0.0
11460.0,1.0
12413.0,0.0
28377.0,0.0
1346.0,0.0
13220.0,0.0
7416.0,0.0
26996.0,0.0
25173.0,0.0
12002.0,0.0
11730.0,0.0
4842.0,0.0
29603.0,0.0
28292.0,0.0
423.0,0.0
10217.0,0.0
18100.0,0.0
5029.0,0.0
31473.0,0.0
18912.0,0.0
4222.0,1.0
15851.0,0.0
301.0,0.0
5898.0,1.0
17669.0,0.0
30.0,0.0
7387.0,0.0
17188.0,1.0
7813.0,0.0
3312.0,0.0
12884.0,0.0
32783.0,0.0
29832.0,1.0
18719.0,1.0
10167.0,0.0
16816.0,0.0
18822.0,0.0
17720.0,0.0
23734.0,0.0
21469.0,0.0
32453.0,0.0
15144.0,0.0
26541.0,0.0
14132.0,0.0
2580.0,0.0
32229.0,0.0
5130.0,0.0
19744.0,0.0
32808.0,1.0
16135.0,0.0
15095.0,0.0
29703.0,0.0
19473.0,0.0
24684.0,0.0
2046.0,0.0
437.0,0.0
17066.0,0.0
32898.0,1.0
28680.0,0.0
21936.0,0.0
25713.0,0.0
17426.0,1.0
2736.0,0.0
16728.0,0.0
25696.0,0.0
33236.0,0.0
18287.0,0.0
23735.0,1.0
21726.0,0.0
13114.0,0.0
21335.0,1.0
29304.0,0.0
11855.0,0.0
14062.0,0.0
952.0,0.0
25255.0,0.0
12029.0,0.0
26151.0,0.0
3520.0,0.0
20536.0,1.0
20348.0,0.0
21057.0,0.0
16216.0,0.0
28349.0,0.0
33316.0,0.0
25639.0,0.0
12406.0,1.0
32113.0,0.0
3787.0,0.0
19218.0,0.0
13962.0,0.0
28552.0,0.0
10726.0,0.0
13833.0,1.0
21500.0,0.0
12215.0,0.0
